timestamp,service,latency_p95,error_rate,cpu,memory,request_rate,restart_count,replica_gap,pod_ready,label
1774686035.1224978,recommendservice,80.30146366630188,0.001,0.20906348651873125,0.39008815960359,47.977253724480406,0.0,0,1.0,0
1774686035.1224995,paymentservice,83.8475675803691,0.001,0.20332985709329815,0.39727987129760534,51.8171825935264,0.0,0,1.0,0
1774686035.1225011,shippingservice,129.2040630344695,0.031,0.3638850686673484,0.44219383876515433,52.10643590112189,1.0,0,1.0,0
1774686035.1225023,emailservice,75.42784128973497,0.001,0.19473153496623208,0.3816921545172869,52.91066117918691,0.0,0,1.0,0
1774686040.1723485,frontend,125.46696114811667,0.031,0.3461761521767559,0.4640847175482363,51.623374090834766,1.0,0,1.0,0
1774686040.1723523,cartservice,131.24684585269975,0.031,0.33758528623851325,0.44824239661776777,45.413158865333465,1.0,0,1.0,0
1774686040.1723547,productcatalog,132.27548331734968,0.031,0.35798812534659014,0.4634161434451039,51.17651450971668,1.0,0,1.0,0
1774686040.1723568,currencyservice,132.71498318880558,0.031,0.33005649928380815,0.4650955948352371,48.74015198219896,1.0,0,1.0,0
1774686040.1723585,checkoutservice,130.43846604824878,0.031,0.34620843340061086,0.4427783656335288,50.783938592568894,1.0,0,1.0,0
1774686040.1723604,adservice,129.06736258680644,0.031,0.33565437809510573,0.45681164799790197,49.901156832029415,1.0,0,1.0,0
1774686040.1723638,recommendservice,84.57868817845244,0.001,0.2024506648966431,0.3944412268554753,45.14759256026797,0.0,0,1.0,0
1774686040.1723657,paymentservice,84.0539890358294,0.001,0.21372967412583618,0.3953215056361818,46.177552350041985,0.0,0,1.0,0
1774686040.1723673,shippingservice,133.4479370884217,0.031,0.3585444249523976,0.4616970618039411,47.30431561677194,1.0,0,1.0,0
1774686040.1723685,emailservice,84.2809144574529,0.001,0.2079029192302269,0.3939841387626362,52.287877726705766,0.0,0,1.0,0
1774686045.2198367,frontend,126.7855922681696,0.031,0.3491975996628266,0.44793271924602573,52.367380454939635,1.0,0,1.0,0
1774686045.21984,cartservice,127.49907392454075,0.031,0.3371699726129005,0.44381961413128257,46.018028868214195,1.0,0,1.0,0
1774686045.219842,productcatalog,129.3142296660796,0.031,0.3318366216434794,0.46475601895686697,52.916021184278236,1.0,0,1.0,0
1774686045.2198448,currencyservice,125.90922633686604,0.031,0.3667669878416859,0.45285160636237437,49.025843523472766,1.0,0,1.0,0
1774686045.2198467,checkoutservice,127.7059643430721,0.031,0.35862943044661866,0.462559843983299,48.11320305132245,1.0,0,1.0,0
1774686045.2198482,adservice,131.0358913978359,0.031,0.35771810960540834,0.4583055174014248,50.27439782944671,1.0,0,1.0,0
1774686045.2198539,recommendservice,77.13280664737964,0.001,0.1869588087202688,0.3929858006556241,45.461921640381114,0.0,0,1.0,0
1774686045.2198553,paymentservice,76.68444026534934,0.001,0.19613803498229732,0.40671552736535377,54.54346929420169,0.0,0,1.0,0
1774686045.219857,shippingservice,128.6858716823893,0.031,0.3697565764069031,0.434131780414461,46.423763180170006,1.0,0,1.0,0
1774686045.2198582,emailservice,79.53542319538329,0.001,0.20187075362280982,0.39010376773341204,50.97882510629151,0.0,0,1.0,0
1774686050.2668016,frontend,129.38337594667223,0.031,0.34539211292605754,0.46025458411074527,47.7029132106339,1.0,0,1.0,0
1774686050.2668052,cartservice,131.18278576417006,0.031,0.35495083812247075,0.4323367740604135,54.57417532939314,1.0,0,1.0,0
1774686050.2668083,productcatalog,132.0182219033754,0.031,0.3392277460687629,0.4392203429669898,46.42004033937882,1.0,0,1.0,0
1774686050.266811,currencyservice,130.93971359861334,0.031,0.3593275360105078,0.46793690603421406,51.027028670552355,1.0,0,1.0,0
1774686050.2668126,checkoutservice,127.96459532130326,0.031,0.36629800177223887,0.4326703815032692,50.77441005741383,1.0,0,1.0,0
1774686050.2668145,adservice,126.76007543396635,0.031,0.3685026140098013,0.441260369849644,45.83927999225466,1.0,0,1.0,0
1774686050.2668195,recommendservice,84.08943317746126,0.001,0.18767168105850818,0.39931533073939934,51.46626443753527,0.0,0,1.0,0
1774686050.266821,paymentservice,75.6675382642352,0.001,0.21389233293247056,0.41273059279745494,47.7976194112464,0.0,0,1.0,0
1774686050.266822,shippingservice,131.1279316121244,0.031,0.3663205743269683,0.44669587446309245,50.44672214964172,1.0,0,1.0,0
1774686050.2668235,emailservice,77.70218947121076,0.001,0.20757217431359493,0.41224148013268813,46.92414375444771,0.0,0,1.0,0
1774686055.3192165,frontend,126.5840463704338,0.031,0.35583606753077646,0.4443943656331338,45.96354322703185,1.0,0,1.0,0
1774686055.3192205,cartservice,134.36059017513523,0.031,0.3487971985958176,0.4477289271566717,46.51679098487427,1.0,0,1.0,0
1774686055.3192227,productcatalog,131.37674480340507,0.031,0.359975731082794,0.43203924219168766,51.297966909580616,1.0,0,1.0,0
1774686055.3192246,currencyservice,126.19225113964609,0.031,0.3686067334355316,0.44939422228465525,45.90587405115369,1.0,0,1.0,0
1774686055.3192263,checkoutservice,133.11300560399746,0.031,0.3503160448108965,0.4546287397139034,48.50081191977234,1.0,0,1.0,0
1774686055.3192282,adservice,125.49648105304884,0.031,0.3326422949965828,0.4555892011778174,49.27752718841414,1.0,0,1.0,0
1774686055.3192348,recommendservice,79.96975688983325,0.001,0.2104380634585274,0.41945160578584856,48.59301012308715,0.0,0,1.0,0
1774686055.3192368,paymentservice,77.34896345017152,0.001,0.20774169790731775,0.40725253490307806,49.12545660954253,0.0,0,1.0,0
1774686055.3192384,shippingservice,132.16256317328484,0.031,0.3350555520780168,0.4695937447533779,45.53756592314943,1.0,0,1.0,0
1774686055.3192399,emailservice,78.49156854215533,0.001,0.1910644452956803,0.3944249112377206,50.56139547590011,0.0,0,1.0,0
1774686060.3682897,frontend,131.59355490616372,0.031,0.33117502465996373,0.45606130752916285,45.094144247649275,1.0,0,1.0,0
1774686060.3682947,cartservice,125.76639291128251,0.031,0.34653484706018906,0.45274455722411955,48.13199029407343,1.0,0,1.0,0
1774686060.368298,productcatalog,134.7190627159533,0.031,0.3504395542507341,0.4694909610781128,53.027672674559824,1.0,0,1.0,0
1774686060.3683012,currencyservice,127.02390789689632,0.031,0.34936704614971004,0.4636520800194552,53.91236324557394,1.0,0,1.0,0
1774686060.368303,checkoutservice,125.35827549946968,0.031,0.3335911159761774,0.4622768386815194,46.644280523154904,1.0,0,1.0,0
1774686060.3683047,adservice,128.56277017790896,0.031,0.34521445200693024,0.45779679715050525,53.62223612249352,1.0,0,1.0,0
1774686060.36831,recommendservice,83.74675171307942,0.001,0.19329618683430846,0.39704274151795965,54.31989906131007,0.0,0,1.0,0
1774686060.3683116,paymentservice,77.20244169694159,0.001,0.2165099322625491,0.39817724403732113,49.920416654460396,0.0,0,1.0,0
1774686060.368313,shippingservice,133.54194673242225,0.031,0.36267762637473555,0.46127003877665324,48.27606742786495,1.0,0,1.0,0
1774686060.368316,emailservice,84.05481495946917,0.001,0.19300371003178549,0.4045788021968641,48.009905552954706,0.0,0,1.0,0
1774686065.415644,frontend,129.19712174920693,0.031,0.3593225382348205,0.4538312627609796,49.79613735184413,1.0,0,1.0,0
1774686065.4156473,cartservice,133.59784603439832,0.031,0.3571930826530267,0.44066512363662297,49.2756103488708,1.0,0,1.0,0
1774686065.4156492,productcatalog,132.15430577725468,0.031,0.3607397706179656,0.44221493828408537,49.563098333046206,1.0,0,1.0,0
1774686065.4156513,currencyservice,131.10546937920248,0.031,0.36918265146405504,0.4511386300668613,46.016446353114915,1.0,0,1.0,0
1774686065.4156525,checkoutservice,133.68042516452505,0.031,0.36675680644014785,0.45962028103340435,46.33431656971898,1.0,0,1.0,0
1774686065.4156542,adservice,132.58240344130633,0.031,0.35081315622492554,0.44711646710268316,54.37620232015719,1.0,0,1.0,0
1774686065.4156585,recommendservice,77.35235485042917,0.001,0.21642047877453685,0.39425656135461923,52.641663013695876,0.0,0,1.0,0
1774686065.4156601,paymentservice,76.23747927719234,0.001,0.21778617061392153,0.3969891422551317,45.474374887976715,0.0,0,1.0,0
1774686065.4156613,shippingservice,126.9456086842352,0.031,0.34652261033702747,0.43861371187916465,46.17253083318176,1.0,0,1.0,0
1774686065.4156628,emailservice,75.98123846776343,0.001,0.1938759046812606,0.3803450320444172,46.12975378653959,0.0,0,1.0,0
1774686070.4653013,frontend,131.70292218115762,0.031,0.3401700297928991,0.4594669587936242,49.31350010689188,1.0,0,1.0,0
1774686070.4653046,cartservice,125.77720317752612,0.031,0.3655100915677986,0.430004276631321,47.154526200655255,1.0,0,1.0,0
1774686070.465307,productcatalog,134.83259489729522,0.031,0.3559017675225964,0.43680293023328687,47.46347346959428,1.0,0,1.0,0
1774686070.4653087,currencyservice,132.2347973459973,0.031,0.3435710938524515,0.4495291998143559,48.686055398467786,1.0,0,1.0,0
1774686070.4653099,checkoutservice,134.22387971139733,0.031,0.3461103782980178,0.4402061377767894,54.661179199057415,1.0,0,1.0,0
1774686070.4653115,adservice,130.69640018292375,0.031,0.33063509985102796,0.43252350817177493,54.91992720299187,1.0,0,1.0,0
1774686070.4653149,recommendservice,82.53045409917279,0.001,0.1976033067342355,0.409408021599065,52.00662202363694,0.0,0,1.0,0
1774686070.4653163,paymentservice,83.22046165512859,0.001,0.18239515943005188,0.38547003296391164,49.25092191102088,0.0,0,1.0,0
1774686070.4653177,shippingservice,134.5204503678055,0.031,0.3448170355927519,0.45437766171191557,53.952959971136806,1.0,0,1.0,0
1774686070.465319,emailservice,77.62166286537834,0.001,0.21299196965307177,0.40417276320089396,49.99693360651247,0.0,0,1.0,0
1774686075.5157895,frontend,129.2297570070161,0.031,0.3661062525424923,0.4381632817248249,46.73556279889473,1.0,0,1.0,0
1774686075.5157933,cartservice,133.7802615116955,0.031,0.3686593520559254,0.44238127521873494,52.70963289222085,1.0,0,1.0,0
1774686075.5157957,productcatalog,127.94829714964358,0.031,0.35973245686991023,0.4367675232715923,51.865811753117256,1.0,0,1.0,0
1774686075.5157979,currencyservice,125.10545350396902,0.031,0.3655958766705925,0.44614519122389346,52.84380579165574,1.0,0,1.0,0
1774686075.5157993,checkoutservice,134.9310742548322,0.031,0.33163250130064553,0.4405666774604305,48.07357909763847,1.0,0,1.0,0
1774686075.5158007,adservice,133.67990669012195,0.031,0.34901113993363136,0.46205302070476556,46.69127245046745,1.0,0,1.0,0
1774686075.5158064,recommendservice,76.70689627288155,0.001,0.1900928909474946,0.4022316451846275,52.95239125178972,0.0,0,1.0,0
1774686075.515808,paymentservice,75.32072857367798,0.001,0.1928554693577724,0.38143757773223047,47.62760213536777,0.0,0,1.0,0
1774686075.5158095,shippingservice,133.87702681256178,0.031,0.3592724136766665,0.4647403798863214,50.43684087521351,1.0,0,1.0,0
1774686075.5158107,emailservice,75.15594502901565,0.001,0.19868959514827794,0.3837356981460106,52.08684432686729,0.0,0,1.0,0
1774686080.5732439,frontend,129.6092889718804,0.031,0.3431026804686853,0.46817959318647534,52.77065125276617,1.0,0,1.0,0
1774686080.573248,cartservice,127.50378334477386,0.031,0.3631329987188625,0.4650640716315959,49.47984551000734,1.0,0,1.0,0
1774686080.57325,productcatalog,133.14994550887246,0.031,0.34715255366359,0.43532694253949433,48.409465477107005,1.0,0,1.0,0
1774686080.5732522,currencyservice,127.23827734718961,0.031,0.3439820081305125,0.44998964300233313,54.39409074599516,1.0,0,1.0,0
1774686080.573254,checkoutservice,133.16621062092273,0.031,0.3358264996623782,0.4645620398772165,47.74820742637903,1.0,0,1.0,0
1774686080.5732558,adservice,131.36975447768145,0.031,0.33797819113886596,0.45862408153595263,45.372585314363064,1.0,0,1.0,0
1774686080.5732598,recommendservice,75.1797938340381,0.001,0.19633568270430152,0.41051007086798724,53.87951796305448,0.0,0,1.0,0
1774686080.5732613,paymentservice,84.28124197127748,0.001,0.18702560070792612,0.414098473093714,53.64770347308827,0.0,0,1.0,0
1774686080.573263,shippingservice,127.30151569251233,0.031,0.33063337823411965,0.444733552664555,51.66040546592389,1.0,0,1.0,0
1774686080.5732677,emailservice,76.88692208606975,0.001,0.20300005746370425,0.386281366565673,50.80542784016182,0.0,0,1.0,0
1774686085.62058,frontend,126.21334638196093,0.031,0.36860143186711547,0.4479011753901913,47.279097472397645,1.0,0,1.0,0
1774686085.6205842,cartservice,134.62039240979507,0.031,0.3695854316357028,0.4479841028564576,46.28312690686706,1.0,0,1.0,0
1774686085.6205864,productcatalog,133.27097449704254,0.031,0.33025967995564914,0.44975748641560853,50.053598058202276,1.0,0,1.0,0
1774686085.6205883,currencyservice,128.01600416096645,0.031,0.3677214241824944,0.4605917944141145,49.52731366502428,1.0,0,1.0,0
1774686085.62059,checkoutservice,129.77039684904082,0.031,0.3550002084451273,0.45916315416251835,46.79464136025142,1.0,0,1.0,0
1774686085.6205919,adservice,131.8054288290846,0.031,0.3401542774855603,0.4671577415284615,52.533718399947574,1.0,0,1.0,0
1774686085.6205935,recommendservice,78.39642963375232,0.001,0.21562072319824363,0.4177743239160075,53.085827805795574,0.0,0,1.0,0
1774686085.6205955,paymentservice,75.83348167811266,0.001,0.18691440657269687,0.4118791213628146,51.0995102718021,0.0,0,1.0,0
1774686085.620597,shippingservice,132.12721236222208,0.031,0.3684918160057198,0.46358197218493485,50.878651687973,1.0,0,1.0,0
1774686085.6205986,emailservice,84.95009592748256,0.001,0.2093212444627512,0.41378208933661725,52.18212237198891,0.0,0,1.0,0
1774686090.6721485,frontend,128.06459416884377,0.031,0.3416395834834016,0.45808936925057864,52.635765578330556,1.0,0,1.0,0
1774686090.672154,cartservice,128.16122717357462,0.031,0.3569873389897216,0.44266548850858317,48.48376314071901,1.0,0,1.0,0
1774686090.6721573,productcatalog,128.1016699682164,0.031,0.33347824004956655,0.44594575219461857,50.584438034763394,1.0,0,1.0,0
1774686090.6721601,currencyservice,132.74224515986697,0.031,0.36627362002389957,0.46155702923795067,45.00028312429873,1.0,0,1.0,0
1774686090.6721628,checkoutservice,133.74538673214505,0.031,0.35515156101387735,0.45912752272091845,53.53005187200131,1.0,0,1.0,0
1774686090.6721647,adservice,125.32854377508241,0.031,0.35801241259587263,0.43289970243077885,54.80046116330713,1.0,0,1.0,0
1774686090.672172,recommendservice,80.446491153417,0.001,0.21338608783708374,0.39100090445618896,51.58433005845498,0.0,0,1.0,0
1774686090.672174,paymentservice,83.31434674510218,0.001,0.19419572854743386,0.3921904921647289,45.07478530035724,0.0,0,1.0,0
1774686090.672176,shippingservice,127.60705865299649,0.031,0.36557781867218897,0.46217949654055196,49.22798394528522,1.0,0,1.0,0
1774686090.6721773,emailservice,78.19324842081308,0.001,0.19026320942581704,0.41204056526322563,46.68898812451815,0.0,0,1.0,0
1774686095.7308202,frontend,130.648273660144,0.031,0.34100840776650504,0.4547950690896639,53.20403346290707,1.0,0,1.0,0
1774686095.7308245,cartservice,131.19858343165689,0.031,0.3378762253863686,0.45928525073239174,45.58831200357528,1.0,0,1.0,0
1774686095.7308269,productcatalog,128.78144609957766,0.031,0.3633777185505238,0.44157869729943994,54.24505490926209,1.0,0,1.0,0
1774686095.7308285,currencyservice,130.0014497277625,0.031,0.3647174086564438,0.44797106485547644,47.77130860792139,1.0,0,1.0,0
1774686095.7308302,checkoutservice,134.30887576329002,0.031,0.3537592110606592,0.4496628921713507,52.5612886390466,1.0,0,1.0,0
1774686095.7308319,adservice,130.5975779946048,0.031,0.3648497959099241,0.45876692863413066,53.49959163236106,1.0,0,1.0,0
1774686095.7308366,recommendservice,81.82896640142292,0.001,0.18017547883908566,0.4081452924886136,48.297879386816966,0.0,0,1.0,0
1774686095.7308385,paymentservice,84.24032140008549,0.001,0.19391126836042427,0.3930104507924747,52.61713263096568,0.0,0,1.0,0
1774686095.7308402,shippingservice,134.66473812123652,0.031,0.3614570489420818,0.4402527785477731,50.778809828265175,1.0,0,1.0,0
1774686095.7308419,emailservice,78.48010532246275,0.001,0.19606492736732967,0.3860025608470239,47.965206626099864,0.0,0,1.0,0
1774686100.7787483,frontend,126.9577732323789,0.031,0.3696345602659489,0.4361322028902226,52.27255175716254,1.0,0,1.0,0
1774686100.7787514,cartservice,126.84555063622697,0.031,0.36235985328729825,0.4325803667194015,54.81214178878243,1.0,0,1.0,0
1774686100.7787535,productcatalog,129.95570424553728,0.031,0.3618614558044946,0.45670183034597106,50.63831179470475,1.0,0,1.0,0
1774686100.7787554,currencyservice,132.5008691220383,0.031,0.33933552423189955,0.4451444473662708,51.74598251460266,1.0,0,1.0,0
1774686100.7787569,checkoutservice,125.9875599105602,0.031,0.36750721231937167,0.43628042292034297,49.04008327578047,1.0,0,1.0,0
1774686100.7787583,adservice,131.5586967204146,0.031,0.3332958430720262,0.4603073593157991,49.02156587489154,1.0,0,1.0,0
1774686100.7787642,recommendservice,78.68506808175624,0.001,0.20414935527546016,0.3936916992788436,45.23267345974037,0.0,0,1.0,0
1774686100.778766,paymentservice,77.99179840561311,0.001,0.18804450672866713,0.39405426425997325,47.883135951236056,0.0,0,1.0,0
1774686100.778767,shippingservice,131.76145556963613,0.031,0.3544227529713452,0.4633499230871051,45.514885402466206,1.0,0,1.0,0
1774686100.7787683,emailservice,83.64977541529802,0.001,0.1976488329592294,0.38843792726656273,53.986140189839524,0.0,0,1.0,0
1774686105.8271167,frontend,130.95574820762204,0.031,0.34227628968185786,0.4513640110049526,47.09168299704799,1.0,0,1.0,0
1774686105.8271198,cartservice,129.2453015671716,0.031,0.34068704913916825,0.4405948208121918,52.23728714826867,1.0,0,1.0,0
1774686105.827122,productcatalog,133.25287768469366,0.031,0.3631262052019344,0.4482072530985732,52.49292279193236,1.0,0,1.0,0
1774686105.8271248,currencyservice,130.41304895352926,0.031,0.3643023662147526,0.4428528308598521,51.93276695636124,1.0,0,1.0,0
1774686105.8271263,checkoutservice,129.64705266947746,0.031,0.34133062924509255,0.45828932079751916,45.16036319658352,1.0,0,1.0,0
1774686105.8271275,adservice,129.79510061618038,0.031,0.3446725528159787,0.431272397497659,45.62132990023829,1.0,0,1.0,0
1774686105.8271291,recommendservice,80.80308668856982,0.001,0.1901931945701914,0.4035314462701279,51.932424947381726,0.0,0,1.0,0
1774686105.8271303,paymentservice,83.22558552314898,0.001,0.18344524609934765,0.4037875358599906,48.009073039991854,0.0,0,1.0,0
1774686105.8271317,shippingservice,131.20407204337397,0.031,0.33212723144609413,0.4546851459360917,53.403999468676474,1.0,0,1.0,0
1774686105.827133,emailservice,82.08677977204445,0.001,0.20597706586054798,0.3981844588196826,52.73672362666949,0.0,0,1.0,0
1774686110.9035332,frontend,134.84549257485708,0.031,0.3405961493231653,0.4616376285606358,51.60121750273181,1.0,0,1.0,0
1774686110.9035366,cartservice,132.68065488195955,0.031,0.34919668889814276,0.44698130847320716,54.22032284387382,1.0,0,1.0,0
1774686110.903539,productcatalog,128.61896345335853,0.031,0.3505982901783443,0.4600172988973935,51.43303124203208,1.0,0,1.0,0
1774686110.903541,currencyservice,126.95247653287362,0.031,0.350885141126912,0.46657816770980715,46.24450405404706,1.0,0,1.0,0
1774686110.903543,checkoutservice,131.51743476562677,0.031,0.34137196384882157,0.4647318727060075,54.75391457520367,1.0,0,1.0,0
1774686110.903545,adservice,125.41014295351336,0.031,0.3606898299821088,0.43144570579899516,49.750704093456484,1.0,0,1.0,0
1774686110.9035466,recommendservice,80.72894115655652,0.001,0.20001958070511522,0.39912192610332,52.761751192350474,0.0,0,1.0,0
1774686110.9035482,paymentservice,83.03882035283232,0.001,0.21248094673762372,0.4006847249699474,52.10680497661732,0.0,0,1.0,0
1774686110.9035497,shippingservice,125.96264831001078,0.031,0.3400132228646656,0.466712736900427,48.086981243949445,1.0,0,1.0,0
1774686110.9035509,emailservice,84.66838209708541,0.001,0.20864123868466214,0.4092427990911877,48.813183491783356,0.0,0,1.0,0
1774686115.9552395,frontend,128.30198529666083,0.031,0.33512438473036615,0.4666752935197941,52.83384977126088,1.0,0,1.0,0
1774686115.9552426,cartservice,128.24419639036,0.031,0.3680943329082851,0.44743254047270564,52.52230611606776,1.0,0,1.0,0
1774686115.9552453,productcatalog,127.7624217781345,0.031,0.3488331517761868,0.4540640282565839,50.835492342523786,1.0,0,1.0,0
1774686115.9552472,currencyservice,130.64738849252691,0.031,0.3570131176996617,0.46095380810079994,46.09756995608322,1.0,0,1.0,0
1774686115.9552488,checkoutservice,131.8574320700636,0.031,0.3662386856374588,0.46140716485182737,53.3464570845168,1.0,0,1.0,0
1774686115.9552507,adservice,133.21452569891082,0.031,0.3465136328910531,0.45654075951630496,52.546971740391186,1.0,0,1.0,0
1774686115.9552524,recommendservice,82.08504388642586,0.001,0.18427355132875436,0.4002681602246052,52.239859255103354,0.0,0,1.0,0
1774686115.955254,paymentservice,78.69147264031682,0.001,0.19214865881016832,0.3869012624634602,45.74948843305828,0.0,0,1.0,0
1774686115.9552555,shippingservice,133.10876041032185,0.031,0.3403878477666811,0.452528978436902,47.14630556154611,1.0,0,1.0,0
1774686115.9552572,emailservice,81.59840077327951,0.001,0.21818816235130722,0.40632708196526957,50.37197737752492,0.0,0,1.0,0
1774686121.0065098,frontend,131.7067744397924,0.031,0.34338099492386165,0.45501973406962115,49.88933754028284,1.0,0,1.0,0
1774686121.0065134,cartservice,134.41002850334723,0.031,0.36149249514833937,0.45217841899425903,54.124286735055364,1.0,0,1.0,0
1774686121.006516,productcatalog,133.06621746585444,0.031,0.34408290013741405,0.4408061783268295,53.20455911567393,1.0,0,1.0,0
1774686121.0065181,currencyservice,127.17576027477786,0.031,0.33099528346990154,0.4588883938368251,53.699347276636956,1.0,0,1.0,0
1774686121.0065198,checkoutservice,131.24562846541966,0.031,0.36655090427381887,0.46456109737559476,52.25153444620865,1.0,0,1.0,0
1774686121.006522,adservice,132.82132753114044,0.031,0.36778402442371433,0.46014880396035873,45.74437893851944,1.0,0,1.0,0
1774686121.0065236,recommendservice,75.35462012581552,0.001,0.20124358806573445,0.39435512073178414,52.04822358097765,0.0,0,1.0,0
1774686121.0065255,paymentservice,80.28819968555368,0.001,0.1938252251037149,0.4021591842104629,50.34479265101641,0.0,0,1.0,0
1774686121.0065272,shippingservice,133.41246671706955,0.031,0.33945546712539004,0.44277522316448076,48.88242710042338,1.0,0,1.0,0
1774686121.0065289,emailservice,77.05693616959903,0.001,0.20187354967104104,0.39597377750435886,45.51074688187708,0.0,0,1.0,0
1774686126.0570092,frontend,133.14567286565918,0.031,0.332551571569223,0.4592949232010672,49.541249844542406,1.0,0,1.0,0
1774686126.057013,cartservice,127.04468142927897,0.031,0.3535331427322126,0.4371657024803577,53.05725419407156,1.0,0,1.0,0
1774686126.0570152,productcatalog,127.93414907070051,0.031,0.3632659231094461,0.4440229438773944,52.32206970686334,1.0,0,1.0,0
1774686126.0570173,currencyservice,131.53115376827935,0.031,0.33589271963291645,0.45556674253081547,53.21605959447342,1.0,0,1.0,0
1774686126.0570195,checkoutservice,127.80887040853415,0.031,0.360883808563186,0.4474553410649336,49.17649900928573,1.0,0,1.0,0
1774686126.0570211,adservice,126.6517916316582,0.031,0.3393260211637559,0.4490614612473678,54.137820942362765,1.0,0,1.0,0
1774686126.0570233,recommendservice,77.41954978464834,0.001,0.20978714073089805,0.39847331185466056,53.939887149168285,0.0,0,1.0,0
1774686126.0570252,paymentservice,79.294147946175,0.001,0.19900365449155033,0.396409301128314,54.98778875458228,0.0,0,1.0,0
1774686126.057027,shippingservice,133.65458289021424,0.031,0.3421294953903391,0.4356737661787826,48.10607225697956,1.0,0,1.0,0
1774686126.0570283,emailservice,75.6810938350755,0.001,0.19447900125845274,0.3869944444366156,51.890210785109204,0.0,0,1.0,0
1774686131.1051261,frontend,125.34511018142737,0.031,0.3658421295878495,0.4399667633109114,48.10884843558496,1.0,0,1.0,0
1774686131.105131,cartservice,126.00973895027083,0.031,0.364667152294629,0.43012463149464,46.18910113767782,1.0,0,1.0,0
1774686131.1051335,productcatalog,131.61866708204244,0.031,0.33706078971090847,0.4588737584219206,48.68179345521086,1.0,0,1.0,0
1774686131.1051354,currencyservice,131.42725213298516,0.031,0.3685534630667549,0.46533298054496863,50.27404741781803,1.0,0,1.0,0
1774686131.1051373,checkoutservice,125.62109393053206,0.031,0.35271356937990644,0.4549934296414115,45.74314762842816,1.0,0,1.0,0
1774686131.105139,adservice,127.36330572325839,0.031,0.34667009926655534,0.4485198905000931,47.106555226138354,1.0,0,1.0,0
1774686131.1051404,recommendservice,80.67886114954759,0.001,0.1874802368220221,0.38686486365400924,48.15498904502365,0.0,0,1.0,0
1774686131.105142,paymentservice,77.10360094696567,0.001,0.19211661039918224,0.3942250989303022,51.0459132311455,0.0,0,1.0,0
1774686131.1051435,shippingservice,128.29667462410976,0.031,0.355942402256944,0.4532407407045607,47.56458079498101,1.0,0,1.0,0
1774686131.1051447,emailservice,80.08581639367632,0.001,0.20336906503752958,0.40761537805649706,49.03500965371436,0.0,0,1.0,0
1774686136.1618676,frontend,130.26882334167368,0.031,0.3305780465163729,0.46391553061012947,46.23372882434514,1.0,0,1.0,0
1774686136.1618745,cartservice,130.07784955648182,0.031,0.34960643096530686,0.4389731599064325,46.922549143922964,1.0,0,1.0,0
1774686136.1618779,productcatalog,125.83011862846551,0.031,0.3437593954889951,0.44549726102541,50.619337243094094,1.0,0,1.0,0
1774686136.16188,currencyservice,130.16800221191676,0.031,0.3524000320957452,0.45726932827773675,50.300497073155114,1.0,0,1.0,0
1774686136.1618826,checkoutservice,131.25266145201132,0.031,0.367646807330833,0.46062931411710906,46.87560926036648,1.0,0,1.0,0
1774686136.1618843,adservice,127.54058671429644,0.031,0.3528192941793267,0.4500068853521183,52.780237778799744,1.0,0,1.0,0
1774686136.1618865,recommendservice,81.3119089886966,0.001,0.18235928065677587,0.38157989644451756,53.891193901162396,0.0,0,1.0,0
1774686136.161889,paymentservice,81.41764526749188,0.001,0.2072448894960149,0.4135434871437562,49.31297219427238,0.0,0,1.0,0
1774686136.161892,shippingservice,131.09809604762594,0.031,0.35387670616971567,0.44603646460887486,52.64679590523589,1.0,0,1.0,0
1774686136.1618931,emailservice,76.54056928592587,0.001,0.21310211307770918,0.4104779624533939,51.635165344982475,0.0,0,1.0,0
1774686141.2103984,frontend,125.94165961089028,0.031,0.3310254487761657,0.4453343625268252,50.401775146908186,1.0,0,1.0,0
1774686141.2104025,cartservice,129.46472292502688,0.031,0.33989319322177136,0.44754827398035546,51.89218200636295,1.0,0,1.0,0
1774686141.210405,productcatalog,126.95511600767102,0.031,0.3409323427492627,0.4526154452953857,47.981568873865434,1.0,0,1.0,0
1774686141.210407,currencyservice,133.9160539121839,0.031,0.3555274665463329,0.4311507769284132,54.94198304207838,1.0,0,1.0,0
1774686141.210409,checkoutservice,132.89446457878756,0.031,0.34101686812523546,0.43683816478191223,46.47391575575648,1.0,0,1.0,0
1774686141.210411,adservice,130.7427244239169,0.031,0.3401493763136916,0.45897345593206007,53.8885131587204,1.0,0,1.0,0
1774686141.2104127,recommendservice,81.57455052121853,0.001,0.20219745208261639,0.4116475900921517,52.99806828414895,0.0,0,1.0,0
1774686141.2104146,paymentservice,80.24574172186834,0.001,0.19997756353970483,0.41925217390967623,49.802361824932916,0.0,0,1.0,0
1774686141.210416,shippingservice,133.35570167023917,0.031,0.33337936106128535,0.4612839619009603,49.27474825517161,1.0,0,1.0,0
1774686141.2104177,emailservice,79.92710679441545,0.001,0.1857681308736633,0.39464000115893366,46.879112288767196,0.0,0,1.0,0
1774686146.2643378,frontend,131.4312431979246,0.031,0.343353117494532,0.44342565765138287,54.447397450050104,1.0,0,1.0,0
1774686146.2643416,cartservice,125.62384384422182,0.031,0.3518972523996336,0.46716707737629215,46.85226377752063,1.0,0,1.0,0
1774686146.2643437,productcatalog,129.15976008445443,0.031,0.36120946332488274,0.46425936916469157,45.10530170271856,1.0,0,1.0,0
